Категория;Наименование товара;Стоимость, руб
Капуста;Капуста Коля F1/Сем Алт/цп 15 шт. ГОЛЛАНДСКИЕ СЕМЕНА;92.6
Капуста;Капуста Краснокочанная Вегетарианка/Сем Алт/цп 0,3 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;41.8
Капуста;Капуста Краснокочанная Марс МС/Сем Алт/цп 0,3 гр.;36.5
Капуста;Капуста Краснокочанная Поздняя Красавица/Сем Алт/цп 0,3 гр.;33.4
Капуста;Капуста Краснокочанная Рубин МС/Сем Алт/цп 0,3 гр.;35.5
Капуста;Капуста Краснокочанная Топаз/Сем Алт/цп 0,3 гр.;36.5
Капуста;Капуста Мегатон F1/Сем Алт/цп 10 шт. ГОЛЛАНДСКИЕ СЕМЕНА;140.5
Капуста;Капуста Морозко/Сем Алт/цп 0,3 гр.;32.1
Капуста;Капуста Московская поздняя 15/Сем Алт/цп 0,5 гр.;34.4
Капуста;Капуста Надежда/Сем Алт/цп 0,5 гр.;37.6
Капуста;Капуста Номер первый Грибовский 147/Сем Алт/цп 0,5 гр.;31.3
Капуста;Капуста Пекинская Гранат/Сем Алт/цп 0,3 гр. АЗИАТСКИЙ ОГОРОД;35.5
Капуста;Капуста Пекинская Любаша/Сем Алт/цп 0,3 гр. АЗИАТСКИЙ ОГОРОД;35.5
Капуста;Капуста Подарок/Сем Алт/цп 0,5 гр.;34.4
Капуста;Капуста Просто-Квашено/Сем Алт/цп 0,3 гр.;39.1
Капуста;Капуста Ринда F1/Сем Алт/цп 12 шт. ГОЛЛАНДСКИЕ СЕМЕНА;88.6
Капуста;Капуста Савойская Зеленое Кружево/Сем Алт/цп 0,3 гр.;35.5
Капуста;Капуста Савойская Фиолетовое Кружево/Сем Алт/цп 0,3 гр.;33.4
Капуста;Капуста СБ-3 F1/Сем Алт/цп 0,1 гр.;41.8
Капуста;Капуста Сердце Буйвола/Сем Алт/цп 0,5 гр.;35.5
Капуста;Капуста Сибирская Пирамида/Сем Алт/цп 0,3 гр.;39.1
Капуста;Капуста Сибирская Пирамида/Сем Алт/цп 0,5 гр.;41.4
Капуста;Капуста Сибирский Гигант/Сем Алт/цп 0,3 гр. СИБИРСКИЕ ГИГАНТЫ;43.7
Капуста;Капуста Сибирячка 60/Сем Алт/цп 0,5 гр.;31.3
Капуста;Капуста Слава 1305/Сем Алт/цп 0,5 гр.;34.4
Капуста;Капуста Сорви Голова F1/Сем Алт/цп 0,1 гр.;46.0
Капуста;Капуста Сто Одежек/Сем Алт/цп 0,3 гр.;39.1
Капуста;Капуста Тобия F1/Сем Алт/цп 10 шт.;115.3
Капуста;Капуста Тобия F1/Сем Алт/цп 15 шт.;91.4
Капуста;Капуста Точка/Сем Алт/цп 0,5 гр.;31.3
Капуста;Капуста Трансфер F1/Сем Алт/цп 0,1 гр.;41.4
Капуста;Капуста Цветная Альфа/Сем Алт/цп 0,3 гр.;47.5
Капуста;Капуста Цветная Балдо F1/Сем Алт/цп 10 шт. ГОЛЛАНДСКИЕ СЕМЕНА;254.9
Капуста;Капуста Цветная Винсон F1/Сем Алт/цп 10 шт. ГОЛЛАНДСКИЕ СЕМЕНА;254.9
Капуста;Капуста Цветная Дачница/Сем Алт/цп 0,3 гр.;46.0
Капуста;Капуста Цветная Изумрудная Королева/Сем Алт/цп 0,3 гр.;43.1
Капуста;Капуста Цветная Иностранки Смесь/Сем Алт/цп 0,9 гр. БОЛЬШОЙ ПАКЕТ;105.8
Капуста;Капуста Цветная Малимба F1/Сем Алт/цп 10 шт. ГОЛЛАНДСКИЕ СЕМЕНА;156.5
Капуста;Капуста Цветная Марвел 4 Сеазонс/Сем Алт/цп 0,3 гр.;43.9
Капуста;Капуста Цветная Мовир 74/Сем Алт/цп 0,3 гр.;47.5
Капуста;Капуста Цветная Романеско/Сем Алт/цп 0,3 гр.;46.0
Капуста;Капуста Цветная Снежная Баба F1/Сем Алт/цп 10 шт.;156.5
Капуста;Капуста Цветная Сноуболл 123/Сем Алт/цп 0,3 гр.;47.5
Капуста;Капуста Цветная Столичная Штучка F1/Сем Алт/цп 10 шт.;192.2
Капуста;Капуста Цветная Стройняшка/Сем Алт/цп 0,3 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;60.7
Капуста;Капуста Цветная Фиолетовая Королева/Сем Алт/цп 0,1 гр.;39.1
Картофель;Картофель Аусония/Седек/цп;34.6
Картофель;Картофель Баллада/Седек/цп;34.6
Картофель;Картофель Велина/Седек/цп;34.6
Картофель;Картофель Илона/Седек/цп;34.6
Картофель;Картофель Импала/Сем Алт/цп 0,02 гр.;31.9
Картофель;Картофель Лада F1 /Седек/цп;34.6
Картофель;Картофель Пикассо/Сем Алт/цп 0,02 гр.;35.1
Картофель;Картофель Ривьера/Сем Алт/цп 0,02 гр.;31.9
Картофель;Картофель Романо/Сем Алт/цп 0,02 гр.;35.1
Картофель;Картофель Ажур/Седек/цп;35.0
Картофель;Картофель Реванш/Седек/цп;55.7
Кукуруза;Кукуруза Былина/Сем Алт/цп 3 гр.;43.9
Кукуруза;Кукуруза Кубанский Сахарный 210/Сем Алт/цп 5 гр.;34.4
Кукуруза;Кукуруза Лакомка Белогорья/Сем Алт/цп 5 гр.;34.4
Кукуруза;Кукуруза Поп Корн/Сем Алт/цп 5 гр.;39.7
Кукуруза;Кукуруза Сластена/Сем Алт/цп 5 гр.;33.1
Кукуруза;Кукуруза Станичник/Сем Алт/цп 3 гр.;43.9
Кукуруза;Кукуруза Тройная Сладость/Сем Алт/цп 5 гр.;36.8
Кукуруза;Кукуруза Утренняя Песня Сахарная F1/Сем Алт/цп 5 гр.;34.4
Кукуруза;Кукуруза Хуторянка/Сем Алт/цп 3 гр.;43.9
Кукуруза;Кукуруза Царевица/Сем Алт/цп 5 гр.;36.8
Лук;Лук Батун Апрельский/Сем Алт/цп 1 гр.;41.4
Лук;Лук Батун Грин Баннер/Сем Алт/цп 0,2 гр. ГОЛЛАНДСКИЕ СЕМЕНА;56.5
Лук;Лук Батун Нежность/Сем Алт/цп 0,5 гр.;34.4
Лук;Лук Батун Нежность/Сем Алт/цп 1 гр.;38.6
Лук;Лук Батун Перформер/Сем Алт/цп 0,2 гр. ГОЛЛАНДСКИЕ СЕМЕНА;60.7
Лук;Лук Батун Пьеро/Сем Алт/цп 1 гр.;38.6
Лук;Лук Батун Русский Зимний/Сем Алт/цп 0,5 гр.;35.5
Лук;Лук Батун Русский Зимний/Сем Алт/цп 1 гр.;38.6
Лук;Лук Беннито F1/Сем Алт/цп 0,2 гр. ГОЛЛАНДСКИЕ СЕМЕНА;73.3
Лук;Лук Брунсвик/Сем Алт/цп 0,5 гр.;39.1
Лук;Лук Душистый Китайский Чеснок/Сем Алт/цп 0,3 гр;34.4
Лук;Лук Душистый Чесночный Аромат/Сем Алт/цп 0,3 гр;34.4
Лук;Лук Здоровья Друг/Сем Алт/цп 0,2 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;94.3
Лук;Лук Золотничок/Сем Алт/цп 0,5 гр.;39.1
Лук;Лук Каратальский/Сем Алт/цп 0,5 гр.;39.1
Лук;Лук Кармен МС/Сем Алт/цп 0,5 гр.;48.1
Лук;Лук Мячковский 300/Сем Алт/цп 0,5 гр.;38.2
Лук;Лук на зелень Белый Пучок/Сем Алт/цп 0,5 гр.;43.7
Лук;Лук на зелень и мини-головку Ранний Пучок/Сем Алт/цп 0,3 гр.;39.1
Лук;Лук на зелень Красный Пучок/Сем Алт/цп 0,3 гр.;32.6
Лук;Лук на зелень Перо Жар-Птицы/Сем Алт/цп 0,5 гр.;39.1
Лук;Лук на Зелень/Сем Алт/цп 0,5 гр.;39.7
Лук;Лук на Зелень/Сем Алт/цп 0,5 гр. УРОЖАЙ НА ОКНЕ;33.4
Лук;Лук Ни Слезинки/Сем Алт/цп 0,2 гр.;94.3
Лук;Лук Одинцовец/Сем Алт/цп 0,5 гр.;39.1
Лук;Лук Порей Зимний Гигант/Сем Алт/цп 1 гр.;48.1
Лук;Лук Порей Карантанский/Сем Алт/цп 1 гр.;48.1
Лук;Лук Порей Сибирский Гигант/Сем Алт/цп 0,5 гр. СИБИРСКИЕ ГИГАНТЫ;52.3
Лук;Лук Порей Сибирский Гигант/Сем Алт/цп 1 гр. СИБИРСКИЕ ГИГАНТЫ;58.6
Лук;Лук Порей Элефант МС/Сем Алт/цп 1 гр.;48.1
Лук;Лук Ред Барон/Сем Алт/цп 0,5 гр.;48.1
Лук;Лук Сибирский Гигант/Сем Алт/цп 0,2 гр. СИБИРСКИЕ ГИГАНТЫ;59.9
Лук;Лук Стригуновский Местный/Сем Алт/цп 1 гр.;42.8
Лук;Лук Стурон/Сем Алт/цп 0,5 гр.;48.1
Лук;Лук Халцедон/Сем Алт/цп 1 гр.;48.1
Лук;Лук Черемша Алтайская/Сем Алт/цп 0,3 гр.;41.8
Лук;Лук Шалот Шарлотта/Сем Алт/цп 0,3 гр.;50.6
Лук;Лук Шнитт Медунок/Сем Алт/цп 0,5 гр.;48.1
Лук;Лук Штутгартер Ризен/Сем Алт/цп 1 гр.;43.9
Лук;Лук Эксибишен/Сем Алт/цп 0,2 гр. ГОЛЛАНДСКИЕ СЕМЕНА;94.3
Лук;Лук Ялтинский/Сем Алт/цп 0,2 гр.;36.5
Лук;Лук Айлса Грейг/Сем Алт/цп 0,2 гр.;41.8
Мангольд;Мангольд Изумруд/Сем Алт/цп 1 гр.;33.4
Мангольд;Мангольд Рубин/Сем Алт/цп 1 гр.;34.4
Морковь;Морковь Амстердамска/Сем Алт/цп 2 гр.;46.0
Морковь;Морковь Без Сердцевины (Вита Лонга)/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Витаминная 6/Сем Алт/цп 2 гр.;45.4
Морковь;Морковь Девочка-Припевочка/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Детская Сладкая/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Длинная Красная Без Сердцевины/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Для Плова/Сем Алт/цп 1 гр.;43.7
Морковь;Морковь Для Плова/Сем Алт/цп 2 гр.;54.4
Морковь;Морковь Долянка/Сем Алт/цп 2 гр.;47.7
Морковь;Морковь Император/Сем Алт/цп 2 гр.;55.9
Морковь;Морковь Канада F1/Сем Алт/цп 0,2 гр. ГОЛЛАНДСКИЕ СЕМЕНА;111.1
Морковь;Морковь Королева Осени/Сем Алт/цп 2 гр.;41.4
Морковь;Морковь Красна Девица/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Лосиноостровская 13/Сем Алт/цп 2 гр.;45.4
Морковь;Морковь Мармеладница/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Медовый Поцелуй/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Милашка/Сем Алт/цп 2 гр.;46.0
Морковь;Морковь Московская зимняя А 515/Сем Алт/цп 2 гр.;41.4
Морковь;Морковь Нантская 4/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь НИИОХ 336/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Осенний Король/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Осенняя Забава/Сем Алт/цп 0,5 гр.;67.0
Морковь;Морковь Принцесса Шанхая/Сем Алт/цп 1 гр. АЗИАТСКИЙ ОГОРОД;39.7
Морковь;Морковь Рогнеда/Сем Алт/цп 1,5 гр.;26.1
Морковь;Морковь Роте Ризен (Красный Великан)/Сем Алт/цп 2 гр.;43.3
Морковь;Морковь Самая Ранняя/Сем Алт/цп 1 гр.;48.3
Морковь;Морковь Самсон/Сем Алт/цп 0,5 гр. ГОЛЛАНДСКИЕ СЕМЕНА;67.8
Морковь;Морковь Санта Круз F1/Сем Алт/цп 0,3 гр. ГОЛЛАНДСКИЕ СЕМЕНА;69.1
Морковь;Морковь Соната/Сем Алт/цп 1 гр.;39.1
Морковь;Морковь Супервитаминная/Сем Алт/цп 2 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;54.4
Морковь;Морковь Тушон/Сем Алт/цп 2 гр.;50.2
Морковь;Морковь Флакке/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Форто/Сем Алт/цп 2 гр.;41.8
Морковь;Морковь Чурчхела Белая/Сем Алт/цп 0,2 гр.;67.0
Морковь;Морковь Чурчхела Желтая/Сем Алт/цп 0,2 гр.;67.0
Морковь;Морковь Чурчхела Красная/Сем Алт/цп 0,2 гр.;67.0
Морковь;Морковь Чурчхела Смесь/Сем Алт/цп 0,2 гр.;73.7
Морковь;Морковь Чурчхела Фиолетовая/Сем Алт/цп 0,2 гр.;67.0
Морковь;Морковь Шантенэ 2461/Сем Алт/цп 2 гр.;47.5
Морковь;Морковь Шантенэ Роял/Сем Алт/цп 2 гр.;50.2
Морковь;Морковь МО/Сем Алт/цп 2 гр.;26.1
Наборы семян;"Набор семян ""Начинающий садовод""";614.3
Наборы семян;"Набор семян ""Огород без хлопот""";462.0
Наборы семян;"Набор семян ""Самый ранний урожай""";555.0
Наборы семян;"Набор семян ""Холодостойкие сорта""";534.5
Огурец;Огурец Алтай/Сем Алт/цп 0,5 гр.;39.7
Огурец;Огурец Аннушка F1/Сем Алт/цп 0,3 гр;52.3
Огурец;Огурец Аполлон F1/Сем Алт/цп 6 шт.;60.7
Огурец;Огурец Апрельский (ТСХА 98) F1/Сем Алт/цп 0,3 гр.;67.0
Огурец;Огурец Аты-Баты/Сем Алт/цп 8 шт.;46.0
Огурец;Огурец Балконный F1/Сем Алт/цп 5 шт. УРОЖАЙ НА ОКНЕ;62.8
